위도(x),경도(y),행정동,상태,원본 경로,예측 경로,점검일
37.481276,127.00558,서초3동,grid_0,,,2024-12-07 15:30:24
37.481276,127.00558,서초3동,grid_1,,,2024-10-18 00:52:12
37.504646,126.992656,반포2동,grid_0,,,2025-07-20 12:43:14
37.504646,126.992656,반포2동,grid_0,,,2024-10-20 18:52:35
37.504646,126.992656,반포2동,grid_2,,,2025-06-25 12:13:25
37.504646,126.992656,반포2동,grid_cover,,,2024-11-03 17:51:35
37.504646,126.992656,반포2동,grid_cover,,,2025-08-17 04:58:28
37.476359,127.0133,서초3동,grid_0,,,2024-10-28 11:44:59
37.476359,127.0133,서초3동,grid_cover,,,2024-11-15 18:53:46
37.476359,127.0133,서초3동,grid_cover,,,2025-01-13 11:11:39
37.476359,127.0133,서초3동,grid_cover,,,2025-06-05 11:38:24
37.476359,127.0133,서초3동,grid_0,,,2025-03-31 11:51:32
37.458549,127.017772,양재1동,grid_1,,,2025-01-04 14:14:18
37.458549,127.017772,양재1동,grid_0,,,2025-08-26 13:30:59
37.458549,127.017772,양재1동,grid_0,,,2025-03-16 11:31:09
37.458549,127.017772,양재1동,grid_1,,,2025-03-18 04:44:29
37.458549,127.017772,양재1동,grid_cover,,,2025-03-07 00:03:05
37.495686,127.000124,반포4동,grid_2,,,2024-10-23 07:35:37
37.495686,127.000124,반포4동,grid_1,,,2025-01-21 20:56:54
37.495686,127.000124,반포4동,grid_0,,,2024-10-16 05:59:25
37.495686,127.000124,반포4동,grid_0,,,2025-05-15 20:25:50
37.495686,127.000124,반포4동,grid_0,,,2024-10-13 06:58:45
37.4839,127.030288,서초2동,grid_1,,,2024-12-24 00:30:48
37.4839,127.030288,서초2동,grid_2,,,2025-02-12 13:50:36
37.4839,127.030288,서초2동,grid_1,,,2025-04-21 08:09:00
37.4839,127.030288,서초2동,grid_0,,,2024-10-10 19:41:29
37.4839,127.030288,서초2동,grid_0,,,2024-12-25 16:05:22
37.477066,127.005777,방배3동,grid_1,,,2025-01-07 19:16:14
37.477066,127.005777,방배3동,grid_1,,,2024-12-29 19:36:31
37.477066,127.005777,방배3동,grid_2,,,2025-02-02 02:43:00
37.477066,127.005777,방배3동,grid_1,,,2025-01-30 03:45:19
37.477066,127.005777,방배3동,grid_1,,,2024-09-26 12:07:08
37.506417,126.994695,반포2동,grid_0,,,2025-06-01 21:42:56
37.506417,126.994695,반포2동,grid_0,,,2024-11-24 08:44:31
37.506417,126.994695,반포2동,grid_0,,,2025-04-25 08:53:30
37.506417,126.994695,반포2동,grid_cover,,,2025-08-24 23:24:47
37.506417,126.994695,반포2동,grid_cover,,,2025-01-06 17:21:23
37.507578,126.981508,반포본동,grid_0,,,2025-08-09 20:21:47
37.507578,126.981508,반포본동,grid_0,,,2024-10-07 17:21:12
37.507578,126.981508,반포본동,grid_0,,,2024-10-28 03:11:32
37.507578,126.981508,반포본동,grid_1,,,2025-05-22 05:02:45
37.507578,126.981508,반포본동,grid_0,,,2024-09-06 14:29:34
37.482774,127.000364,방배1동,grid_0,,,2025-06-12 04:39:59
37.482774,127.000364,방배1동,grid_0,,,2025-01-24 09:38:41
37.482774,127.000364,방배1동,grid_0,,,2025-05-23 09:33:01
37.482774,127.000364,방배1동,grid_0,,,2025-06-02 06:27:38
37.482774,127.000364,방배1동,grid_1,,,2025-08-24 09:35:36
37.496234,127.001331,반포4동,grid_cover,,,2025-01-19 14:13:42
37.496234,127.001331,반포4동,grid_0,,,2025-02-27 21:50:08
37.496234,127.001331,반포4동,grid_2,,,2024-09-15 15:01:03
37.496234,127.001331,반포4동,grid_1,,,2024-09-05 00:25:59
37.496234,127.001331,반포4동,grid_2,,,2025-02-13 00:57:15
37.480378,127.018204,서초3동,grid_1,,,2025-06-17 10:23:43
37.480378,127.018204,서초3동,grid_1,,,2025-05-22 09:20:55
37.480378,127.018204,서초3동,grid_2,,,2024-10-29 22:30:55
37.480378,127.018204,서초3동,grid_1,,,2024-09-15 08:46:30
37.480378,127.018204,서초3동,grid_2,,,2025-02-26 14:14:23
37.483408,127.033017,서초2동,grid_0,,,2025-04-25 13:11:25
37.483408,127.033017,서초2동,grid_cover,,,2025-09-01 12:40:39
37.483408,127.033017,서초2동,grid_0,,,2024-12-27 04:21:06
37.483408,127.033017,서초2동,grid_cover,,,2024-12-27 13:21:41
37.483408,127.033017,서초2동,grid_cover,,,2025-08-27 04:15:52
37.507318,127.014932,반포1동,grid_0,,,2025-08-10 21:46:51
37.507318,127.014932,반포1동,grid_0,,,2025-02-10 11:51:00
37.507318,127.014932,반포1동,grid_1,,,2025-03-31 20:22:36
37.507318,127.014932,반포1동,grid_2,,,2025-04-05 22:21:38
37.507318,127.014932,반포1동,grid_2,,,2024-12-10 10:23:24
37.481501,127.017551,서초3동,grid_0,,,2025-08-26 16:25:58
37.481501,127.017551,서초3동,grid_cover,,,2024-10-08 19:35:03
37.481501,127.017551,서초3동,grid_0,,,2025-05-29 10:45:02
37.481501,127.017551,서초3동,grid_0,,,2024-10-29 19:56:44
37.481501,127.017551,서초3동,grid_1,,,2025-02-11 16:25:01
37.470111,126.985118,방배2동,grid_0,,,2025-04-09 02:43:58
37.470111,126.985118,방배2동,grid_2,,,2025-02-28 07:20:59
37.470111,126.985118,방배2동,grid_1,,,2025-05-01 09:40:51
37.470111,126.985118,방배2동,grid_cover,,,2025-01-26 11:09:30
37.470111,126.985118,방배2동,grid_2,,,2024-10-18 21:53:02
37.522867,127.007439,잠원동,grid_0,,,2024-10-17 03:55:13
37.522867,127.007439,잠원동,grid_2,,,2025-02-14 07:11:29
37.522867,127.007439,잠원동,grid_cover,,,2025-04-19 15:18:08
37.522867,127.007439,잠원동,grid_cover,,,2025-04-27 00:30:16
37.522867,127.007439,잠원동,grid_1,,,2024-09-20 18:22:06
37.453228,127.04579,양재2동,grid_2,,,2025-06-27 14:01:54
37.453228,127.04579,양재2동,grid_0,,,2025-03-27 08:01:07
37.453228,127.04579,양재2동,grid_2,,,2025-08-29 03:24:44
37.453228,127.04579,양재2동,grid_0,,,2024-10-09 17:46:34
37.453228,127.04579,양재2동,grid_1,,,2024-09-28 06:20:53
37.465116,127.047448,내곡동,grid_0,,,2025-01-13 11:39:43
37.465116,127.047448,내곡동,grid_0,,,2024-09-18 21:52:48
37.465116,127.047448,내곡동,grid_2,,,2025-06-13 05:44:03
37.465116,127.047448,내곡동,grid_0,,,2025-07-17 13:33:59
37.465116,127.047448,내곡동,grid_0,,,2024-12-20 01:33:24
37.468035,127.004998,양재1동,grid_0,,,2025-02-10 11:52:22
37.468035,127.004998,양재1동,grid_cover,,,2025-05-03 23:46:26
37.468035,127.004998,양재1동,grid_1,,,2025-04-01 15:27:05
37.468035,127.004998,양재1동,grid_0,,,2025-06-03 18:24:21
37.468035,127.004998,양재1동,grid_1,,,2024-10-27 09:02:40
37.451123,127.058758,내곡동,grid_1,,,2025-05-06 22:53:33
37.451123,127.058758,내곡동,grid_0,,,2025-07-10 12:17:44
37.451123,127.058758,내곡동,grid_0,,,2025-01-10 07:42:20
37.451123,127.058758,내곡동,grid_cover,,,2025-03-22 21:25:13
37.451123,127.058758,내곡동,grid_1,,,2025-08-16 23:28:13
37.467542,127.025673,양재1동,grid_1,,,2025-05-31 04:56:57
37.467542,127.025673,양재1동,grid_0,,,2025-06-25 03:11:20
37.467542,127.025673,양재1동,grid_1,,,2024-09-10 21:05:02
37.467542,127.025673,양재1동,grid_2,,,2025-08-15 15:39:39
37.467542,127.025673,양재1동,grid_0,,,2025-06-09 17:38:19
37.512974,127.012853,잠원동,grid_0,,,2025-05-18 06:54:49
37.512974,127.012853,잠원동,grid_1,,,2025-01-04 16:23:59
37.512974,127.012853,잠원동,grid_0,,,2024-12-27 08:57:05
37.512974,127.012853,잠원동,grid_0,,,2025-07-15 17:46:24
37.512974,127.012853,잠원동,grid_2,,,2024-10-27 19:49:16
37.460095,127.044927,양재2동,grid_cover,,,2025-07-21 10:40:21
37.460095,127.044927,양재2동,grid_0,,,2025-05-16 08:44:22
37.460095,127.044927,양재2동,grid_1,,,2025-06-22 02:43:01
37.460095,127.044927,양재2동,grid_0,,,2024-11-30 20:10:36
37.460095,127.044927,양재2동,grid_cover,,,2024-09-04 20:35:33
37.509167,126.991827,반포2동,grid_2,,,2024-12-18 00:04:44
37.509167,126.991827,반포2동,grid_2,,,2024-11-14 22:05:33
37.509167,126.991827,반포2동,grid_0,,,2024-10-04 21:47:02
37.509167,126.991827,반포2동,grid_0,,,2025-05-06 16:29:30
37.509167,126.991827,반포2동,grid_2,,,2025-07-08 17:29:42
37.469485,127.036082,양재2동,grid_0,,,2025-08-30 18:55:36
37.469485,127.036082,양재2동,grid_1,,,2024-10-01 01:40:39
37.469485,127.036082,양재2동,grid_0,,,2024-10-26 23:19:43
37.469485,127.036082,양재2동,grid_1,,,2025-03-01 03:36:11
37.469485,127.036082,양재2동,grid_0,,,2024-10-28 18:06:56
37.512628,126.984438,반포본동,grid_1,,,2025-09-03 11:04:55
37.512628,126.984438,반포본동,grid_cover,,,2025-02-28 16:19:10
37.512628,126.984438,반포본동,grid_2,,,2024-12-19 01:07:04
37.512628,126.984438,반포본동,grid_1,,,2024-11-13 05:59:05
37.512628,126.984438,반포본동,grid_2,,,2025-05-26 18:04:31
37.45874,127.047329,내곡동,grid_2,,,2024-10-13 07:37:50
37.45874,127.047329,내곡동,grid_1,,,2024-11-13 09:51:36
37.45874,127.047329,내곡동,grid_0,,,2025-04-20 04:52:55
37.45874,127.047329,내곡동,grid_0,,,2025-04-19 05:59:16
37.45874,127.047329,내곡동,grid_2,,,2024-09-16 11:47:50
37.479559,127.031904,양재1동,grid_0,,,2024-12-17 04:53:48
37.479559,127.031904,양재1동,grid_0,,,2024-10-18 23:02:49
37.479559,127.031904,양재1동,grid_0,,,2025-06-21 16:40:19
37.479559,127.031904,양재1동,grid_0,,,2025-01-17 14:57:56
37.479559,127.031904,양재1동,grid_cover,,,2025-04-20 19:35:36
37.461713,127.040804,양재2동,grid_cover,,,2024-12-21 14:52:10
37.461713,127.040804,양재2동,grid_0,,,2025-07-20 20:25:49
37.461713,127.040804,양재2동,grid_2,,,2024-12-02 22:36:29
37.461713,127.040804,양재2동,grid_2,,,2025-01-02 03:15:08
37.461713,127.040804,양재2동,grid_0,,,2025-08-26 11:53:15
37.463449,127.055932,내곡동,grid_1,,,2025-04-01 06:09:22
37.463449,127.055932,내곡동,grid_2,,,2025-04-11 21:00:29
37.463449,127.055932,내곡동,grid_cover,,,2025-02-01 09:38:41
37.463449,127.055932,내곡동,grid_1,,,2024-12-26 14:34:47
37.463449,127.055932,내곡동,grid_0,,,2025-02-05 06:26:45
37.505994,126.993383,반포2동,grid_1,,,2025-01-21 14:33:43
37.505994,126.993383,반포2동,grid_2,,,2025-07-31 07:29:16
37.505994,126.993383,반포2동,grid_0,,,2025-02-05 17:51:33
37.505994,126.993383,반포2동,grid_1,,,2024-12-14 18:36:29
37.505994,126.993383,반포2동,grid_2,,,2024-12-08 03:20:15
37.459893,127.033932,양재2동,grid_1,,,2025-05-24 18:57:35
37.459893,127.033932,양재2동,grid_2,,,2025-03-06 18:29:45
37.459893,127.033932,양재2동,grid_0,,,2025-03-08 20:48:03
37.459893,127.033932,양재2동,grid_0,,,2024-09-17 14:02:01
37.459893,127.033932,양재2동,grid_cover,,,2025-02-28 20:01:36
37.49995,127.016603,서초4동,grid_1,,,2025-08-10 07:32:18
37.49995,127.016603,서초4동,grid_1,,,2024-09-27 03:42:25
37.49995,127.016603,서초4동,grid_0,,,2025-04-03 13:08:10
37.49995,127.016603,서초4동,grid_0,,,2025-08-10 12:37:24
37.49995,127.016603,서초4동,grid_cover,,,2025-04-05 18:04:59
37.48246,126.983872,방배2동,grid_cover,,,2025-08-13 15:49:42
37.48246,126.983872,방배2동,grid_cover,,,2025-08-21 12:09:04
37.48246,126.983872,방배2동,grid_0,,,2024-11-13 19:09:50
37.48246,126.983872,방배2동,grid_0,,,2024-11-18 20:25:16
37.48246,126.983872,방배2동,grid_0,,,2025-07-07 23:34:39
37.508675,127.011048,반포3동,grid_2,,,2025-06-26 07:00:12
37.508675,127.011048,반포3동,grid_2,,,2025-04-30 00:59:18
37.508675,127.011048,반포3동,grid_0,,,2025-07-02 08:43:19
37.508675,127.011048,반포3동,grid_0,,,2025-06-15 16:36:20
37.508675,127.011048,반포3동,grid_2,,,2025-07-17 15:07:09
37.484471,126.995436,방배1동,grid_1,,,2025-04-30 00:48:23
37.484471,126.995436,방배1동,grid_0,,,2024-12-02 23:31:08
37.484471,126.995436,방배1동,grid_0,,,2025-04-18 11:11:41
37.484471,126.995436,방배1동,grid_0,,,2025-07-14 18:59:35
37.484471,126.995436,방배1동,grid_cover,,,2025-07-01 13:01:08
37.483065,127.007817,서초3동,grid_cover,,,2024-09-09 23:31:43
37.483065,127.007817,서초3동,grid_0,,,2025-05-20 07:59:58
37.483065,127.007817,서초3동,grid_2,,,2025-05-19 18:48:36
37.483065,127.007817,서초3동,grid_2,,,2024-11-13 10:14:40
37.483065,127.007817,서초3동,grid_0,,,2025-08-06 15:23:56
37.461805,126.989581,방배2동,grid_0,,,2024-09-24 15:04:49
37.461805,126.989581,방배2동,grid_0,,,2024-10-19 05:52:37
37.461805,126.989581,방배2동,grid_0,,,2024-12-14 16:31:01
37.461805,126.989581,방배2동,grid_0,,,2025-05-10 17:33:56
37.461805,126.989581,방배2동,grid_0,,,2025-06-07 05:54:30
37.456689,127.019453,양재1동,grid_cover,,,2024-11-27 16:36:11
37.456689,127.019453,양재1동,grid_0,,,2025-01-11 01:25:12
37.456689,127.019453,양재1동,grid_2,,,2025-07-08 14:21:52
37.456689,127.019453,양재1동,grid_cover,,,2024-11-06 05:03:16
37.456689,127.019453,양재1동,grid_2,,,2025-06-10 16:26:10
37.496552,126.984853,방배본동,grid_1,,,2025-05-25 21:20:04
37.496552,126.984853,방배본동,grid_0,,,2024-11-10 03:10:38
37.496552,126.984853,방배본동,grid_0,,,2025-07-31 19:23:41
37.496552,126.984853,방배본동,grid_cover,,,2025-03-10 11:56:38
37.496552,126.984853,방배본동,grid_0,,,2025-01-07 02:05:58
37.4655,126.9887,방배2동,grid_0,,,2025-01-30 19:53:31
37.4655,126.9887,방배2동,grid_0,,,2025-09-02 11:45:53
37.4655,126.9887,방배2동,grid_2,,,2025-05-15 19:23:47
37.4655,126.9887,방배2동,grid_0,,,2025-03-15 01:57:01
37.4655,126.9887,방배2동,grid_2,,,2025-04-04 10:22:55
37.473047,126.99079,방배3동,grid_2,,,2025-01-09 19:08:25
37.473047,126.99079,방배3동,grid_0,,,2025-02-06 05:54:48
37.473047,126.99079,방배3동,grid_1,,,2025-06-21 15:44:58
37.473047,126.99079,방배3동,grid_cover,,,2025-04-02 15:30:53
37.473047,126.99079,방배3동,grid_1,,,2025-03-26 17:50:23
37.472424,126.987817,방배3동,grid_cover,,,2025-06-22 14:36:08
37.472424,126.987817,방배3동,grid_2,,,2024-11-24 19:58:12
37.472424,126.987817,방배3동,grid_2,,,2024-11-18 11:13:40
37.472424,126.987817,방배3동,grid_0,,,2025-04-24 22:46:53
37.472424,126.987817,방배3동,grid_cover,,,2024-09-17 15:35:05
37.485117,127.030723,서초2동,grid_0,,,2025-03-24 15:31:16
37.485117,127.030723,서초2동,grid_1,,,2025-07-29 14:36:28
37.485117,127.030723,서초2동,grid_1,,,2025-08-25 15:52:56
37.485117,127.030723,서초2동,grid_0,,,2024-11-14 07:32:05
37.485117,127.030723,서초2동,grid_2,,,2025-06-09 12:15:00
37.464893,127.014285,양재1동,grid_1,,,2024-09-29 00:02:24
37.464893,127.014285,양재1동,grid_1,,,2025-05-17 19:12:42
37.464893,127.014285,양재1동,grid_2,,,2025-09-05 13:40:13
37.464893,127.014285,양재1동,grid_0,,,2025-08-03 22:18:08
37.464893,127.014285,양재1동,grid_0,,,2025-01-05 08:25:28
37.509808,126.98504,반포본동,grid_cover,,,2024-11-30 21:36:35
37.509808,126.98504,반포본동,grid_2,,,2025-03-08 07:25:51
37.509808,126.98504,반포본동,grid_0,,,2024-11-05 14:45:29
37.509808,126.98504,반포본동,grid_cover,,,2025-03-12 11:08:49
37.509808,126.98504,반포본동,grid_0,,,2025-06-14 13:36:19
37.460693,127.022752,양재1동,grid_1,,,2024-09-28 00:55:10
37.460693,127.022752,양재1동,grid_0,,,2025-03-02 23:16:51
37.460693,127.022752,양재1동,grid_cover,,,2025-02-12 17:04:25
37.460693,127.022752,양재1동,grid_0,,,2025-07-28 23:27:20
37.460693,127.022752,양재1동,grid_0,,,2025-01-15 07:33:26
37.514037,127.006322,반포3동,grid_2,,,2025-01-16 11:50:06
37.514037,127.006322,반포3동,grid_2,,,2025-04-04 19:35:53
37.514037,127.006322,반포3동,grid_2,,,2024-09-16 13:22:11
37.514037,127.006322,반포3동,grid_0,,,2025-03-09 17:33:02
37.514037,127.006322,반포3동,grid_1,,,2024-11-22 03:07:05
37.521144,127.014318,잠원동,grid_cover,,,2024-12-20 11:31:24
37.521144,127.014318,잠원동,grid_2,,,2025-07-02 23:06:45
37.521144,127.014318,잠원동,grid_1,,,2025-09-03 20:50:06
37.521144,127.014318,잠원동,grid_cover,,,2025-05-05 20:58:34
37.521144,127.014318,잠원동,grid_cover,,,2024-11-29 07:45:28
37.520967,127.012996,잠원동,grid_cover,,,2025-01-14 15:21:43
37.520967,127.012996,잠원동,grid_cover,,,2025-07-20 03:59:53
37.520967,127.012996,잠원동,grid_0,,,2025-03-04 11:42:51
37.520967,127.012996,잠원동,grid_0,,,2025-05-19 23:02:11
37.520967,127.012996,잠원동,grid_2,,,2024-11-30 20:08:02
37.499329,126.988564,반포본동,grid_cover,,,2025-02-13 01:34:42
37.499329,126.988564,반포본동,grid_0,,,2024-12-07 01:14:02
37.499329,126.988564,반포본동,grid_0,,,2025-05-10 13:03:59
37.499329,126.988564,반포본동,grid_0,,,2024-12-04 10:20:43
37.499329,126.988564,반포본동,grid_0,,,2024-12-08 09:21:56
37.462079,126.988137,방배2동,grid_0,,,2024-10-15 01:37:07
37.462079,126.988137,방배2동,grid_0,,,2025-08-25 02:54:36
37.462079,126.988137,방배2동,grid_0,,,2025-07-21 12:07:08
37.462079,126.988137,방배2동,grid_1,,,2024-12-31 02:21:47
37.462079,126.988137,방배2동,grid_2,,,2024-10-24 16:23:23
37.478478,127.001947,방배3동,grid_2,,,2025-08-27 11:20:47
37.478478,127.001947,방배3동,grid_1,,,2025-03-10 22:42:08
37.478478,127.001947,방배3동,grid_0,,,2025-04-06 19:35:22
37.478478,127.001947,방배3동,grid_0,,,2024-11-06 07:35:39
37.478478,127.001947,방배3동,grid_0,,,2025-06-27 09:11:36
37.470551,127.038938,양재2동,grid_cover,,,2025-03-08 07:13:47
37.470551,127.038938,양재2동,grid_0,,,2025-04-23 21:44:58
37.470551,127.038938,양재2동,grid_1,,,2025-06-30 10:05:46
37.470551,127.038938,양재2동,grid_0,,,2025-04-29 23:10:37
37.470551,127.038938,양재2동,grid_0,,,2025-08-30 08:57:51
37.492112,127.005687,서초3동,grid_0,,,2025-01-18 02:13:40
37.492112,127.005687,서초3동,grid_0,,,2025-03-12 00:05:19
37.492112,127.005687,서초3동,grid_0,,,2025-04-20 11:31:30
37.492112,127.005687,서초3동,grid_1,,,2025-05-03 22:44:17
37.492112,127.005687,서초3동,grid_0,,,2024-09-08 16:50:40
37.496959,126.983205,방배본동,grid_2,,,2025-07-25 11:41:10
37.496959,126.983205,방배본동,grid_2,,,2025-08-26 07:59:49
37.496959,126.983205,방배본동,grid_1,,,2025-02-21 04:36:23
37.496959,126.983205,방배본동,grid_0,,,2024-09-01 04:40:08
37.496959,126.983205,방배본동,grid_2,,,2025-05-22 10:54:02
37.504055,126.99857,반포2동,grid_0,,,2025-04-26 15:55:58
37.504055,126.99857,반포2동,grid_cover,,,2025-01-20 18:49:09
37.504055,126.99857,반포2동,grid_0,,,2025-06-22 06:48:51
37.504055,126.99857,반포2동,grid_2,,,2024-12-05 03:18:42
37.504055,126.99857,반포2동,grid_1,,,2025-03-26 11:10:24
37.468375,127.009222,양재1동,grid_0,,,2025-03-16 23:20:07
37.468375,127.009222,양재1동,grid_cover,,,2024-09-20 15:33:04
37.468375,127.009222,양재1동,grid_2,,,2025-06-06 20:45:05
37.468375,127.009222,양재1동,grid_cover,,,2024-12-15 08:40:32
37.468375,127.009222,양재1동,grid_cover,,,2025-07-16 15:08:44
37.491207,126.994667,방배4동,grid_0,,,2025-02-10 03:38:14
37.491207,126.994667,방배4동,grid_cover,,,2025-04-18 16:17:03
37.491207,126.994667,방배4동,grid_0,,,2024-09-22 22:23:09
37.491207,126.994667,방배4동,grid_2,,,2025-02-16 00:06:48
37.491207,126.994667,방배4동,grid_2,,,2025-06-06 18:15:02
37.480531,126.982406,방배2동,grid_0,,,2024-12-03 07:14:54
37.480531,126.982406,방배2동,grid_cover,,,2025-08-06 04:42:50
37.480531,126.982406,방배2동,grid_2,,,2025-07-03 04:34:37
37.480531,126.982406,방배2동,grid_0,,,2025-06-23 10:09:44
37.480531,126.982406,방배2동,grid_cover,,,2025-03-24 10:31:59
37.480834,126.996081,방배3동,grid_1,,,2025-01-18 22:18:20
37.480834,126.996081,방배3동,grid_0,,,2025-01-24 04:41:39
37.480834,126.996081,방배3동,grid_1,,,2025-06-24 17:52:33
37.480834,126.996081,방배3동,grid_1,,,2025-04-25 01:48:45
37.480834,126.996081,방배3동,grid_cover,,,2024-10-27 12:19:24
37.467131,127.030299,양재2동,grid_0,,,2025-08-14 23:33:46
37.467131,127.030299,양재2동,grid_2,,,2024-11-12 13:09:50
37.467131,127.030299,양재2동,grid_0,,,2025-08-29 11:23:41
37.467131,127.030299,양재2동,grid_0,,,2025-08-30 20:19:18
37.467131,127.030299,양재2동,grid_cover,,,2024-10-18 22:40:50
37.513407,127.005066,반포3동,grid_2,,,2024-09-04 23:40:44
37.513407,127.005066,반포3동,grid_2,,,2025-08-02 21:59:30
37.513407,127.005066,반포3동,grid_cover,,,2025-01-25 06:25:12
37.513407,127.005066,반포3동,grid_2,,,2025-02-08 09:53:04
37.513407,127.005066,반포3동,grid_0,,,2025-02-25 21:00:20
37.4829932,127.0209925,서초1동,grid_0,./results/images/original/20250731_130343.jpg,./results/images/predicted/result_20250731_130343.jpg,2025-09-11 15:59:02
37.4832399,127.02025879972223,서초1동,grid_cover,./results/images/original/20250731_130520.jpg,./results/images/predicted/result_20250731_130520.jpg,2025-09-11 15:59:37
37.4832399,127.02025879972223,서초1동,grid_2,./results/images/original/20250731_130605.jpg,./results/images/predicted/result_20250731_130605.jpg,2025-09-11 15:59:49
37.4832399,127.02025879972223,서초1동,grid_cover,./results/images/original/20250731_130613.jpg,./results/images/predicted/result_20250731_130613.jpg,2025-09-11 16:00:00
37.483532699722225,127.0201655,서초1동,grid_2,./results/images/original/20250731_130713.jpg,./results/images/predicted/result_20250731_130713.jpg,2025-09-11 16:00:15
37.4851959,127.04186289972222,,미검출,./results/images/original/20250802_193701.jpg,./results/images/predicted/result_20250802_193701.jpg,2025-09-11 16:00:25
37.484533399722224,127.0426183,,grid_cover,./results/images/original/20250802_193849.jpg,./results/images/predicted/result_20250802_193849.jpg,2025-09-11 16:00:35
37.468480999722225,127.0358365,양재2동,미검출,./results/images/original/20250810_181600.jpg,./results/images/predicted/result_20250810_181600.jpg,2025-09-11 16:00:45
37.468480999722225,127.0358365,양재2동,미검출,./results/images/original/20250810_181600.jpg,./results/images/predicted/result_20250810_181600.jpg,2025-09-11 16:00:45
